train_patent_id,eval_family_id,eval_expansion_level,eval_label,abs_jaccard,title_jaccard,train_title
10965454,23643258,ANTISEED-manual,0,0.1176,0.7,Apparatus and method for public key encryption
11159526,54324425,ANTISEED-manual,0,0.1161,0.625,System and method for decentralized-identifier authentication
10841087,50693434,ANTISEED-manual,0,0.102,0.6667,"Security device, system, and security method"
11641271,67393569,ANTISEED-manual,0,0.1014,0.7692,"Control method, non-transitory computer-readable storage medium, and information"
11290287,37856680,ANTISEED-manual,0,0.101,0.625,"Digital certificate management method, apparatus, and system"
11240046,37856680,ANTISEED-manual,0,0.101,0.625,"Digital certificate management method, apparatus, and system"
10797867,59352615,ANTISEED-manual,0,0.0979,0.8571,System and method for electronic bidding
11825306,39356702,ANTISEED-manual,0,0.0957,0.7143,"Peer-to-peer secure communication system, apparatus, and method"
12107840,39588326,ANTISEED-manual,0,0.0938,0.8333,Vehicle control apparatus and control method thereof
11126458,65073181,SEED,1,0.093,0.6667,"Method, apparatus, and electronic device for resource allocation based on blockc"
11842332,9353051,ANTISEED-manual,0,0.0918,0.6667,System and method for authenticating electronic money
11483138,67393569,ANTISEED-manual,0,0.0909,0.6667,Information processing apparatus and non-transitory computer readable medium
9852423,52449464,ANTISEED-manual,0,0.0889,0.6154,Systems and methods for wireless authorization of transactions with mobile payme
12248932,69139517,SEED,1,0.0886,0.625,System and method for optimizing cryptocurrency transactions
10861008,69139517,SEED,1,0.0886,0.625,System and method for optimizing cryptocurrency transactions
11763275,69139517,SEED,1,0.0882,0.625,System and method for cryptocurrency point of sale
10185936,38576656,ANTISEED-manual,0,0.085,0.625,Method and system for processing internet payments
12321470,67393569,ANTISEED-manual,0,0.0789,0.6154,"Data management system, data management method, and non-transitory computer read"
9203650,18401265,ANTISEED-manual,0,0.0769,0.75,Information management system
9225553,18401265,ANTISEED-manual,0,0.0769,0.75,Information management system
9385863,55218297,ANTISEED-manual,0,0.0,0.75,System and method for authenticating a communication device
10149153,3377048,ANTISEED-manual,0,0.0,0.6667,Wireless communication system
11934512,55218297,ANTISEED-manual,0,0.0,0.6,"Method, system, and computer program product for authenticating a device"
11436313,55218297,ANTISEED-manual,0,0.0,0.6,"Method, system, and computer program product for authenticating a device"
12505435,58213272,SEED,1,0.0,1.0,Registry and automated management method for blockchain-enforced smart contracts
11743050,64277743,ANTISEED-manual,0,0.0,1.0,Computer system and method for distributed privacy-preserving shared execution o
12307447,65364369,ANTISEED-manual,0,0.0,0.625,Computer-implemented system and method for exchange of data
11797984,65364369,ANTISEED-manual,0,0.0,0.625,Computer-implemented system and method for exchange of data
10979229,64277743,ANTISEED-manual,0,0.0,1.0,Computer system and method for distributed privacy-preserving shared execution o
10755248,61830599,ANTISEED-manual,0,0.0,1.0,Method and device for digital payment transactions
9286602,27420558,ANTISEED-manual,0,0.0,0.6667,Secure financial transactions
10419409,23873339,ANTISEED-manual,0,0.0,0.6,Method and apparatus for secure network communications
12182244,59191133,ANTISEED-manual,0,0.0,0.625,Method and apparatus for user verification
9166791,59191133,ANTISEED-manual,0,0.0,0.75,Method and apparatus for user identity verification
10997443,59191133,ANTISEED-manual,0,0.0,1.0,"User identity verification method, apparatus and system"
11120437,58213272,SEED,1,0.0,1.0,Registry and automated management method for blockchain-enforced smart contracts
11972422,58213272,SEED,1,0.0,1.0,Registry and automated management method for blockchain-enforced smart contracts
11995618,64659362,SEED,1,0.0,1.0,Blockchain network interaction controller
11962683,16312935,ANTISEED-manual,0,0.0,0.6667,Method and system for device level authentication in electronic transactions
11468412,16312935,ANTISEED-manual,0,0.0,0.625,System and method for composite cryptographic transactions
11171775,16312935,ANTISEED-manual,0,0.0,0.6667,Method and system for device level authentication in electronic transactions
11823141,64659362,SEED,1,0.0,1.0,Blockchain network interaction controller
12470371,58159118,SEED,1,0.0,1.0,Secure multiparty loss resistant storage and transfer of cryptographic keys for 
11621833,58159118,SEED,1,0.0,1.0,Secure multiparty loss resistant storage and transfer of cryptographic keys for 
10659223,58159118,SEED,1,0.0,1.0,Secure multiparty loss resistant storage and transfer of cryptographic keys for 
11611432,16312935,ANTISEED-manual,0,0.0,0.6667,Method and system for device level authentication in electronic transactions
12380413,16312935,ANTISEED-manual,0,0.0,0.625,System and method for composite cryptographic transactions
12506599,32871957,ANTISEED-manual,0,0.0,0.625,Methods and systems for secure network communication
