train_patent_id,eval_family_id,eval_expansion_level,eval_label,abs_jaccard,title_jaccard,train_title
11587301,69199756,SEED,1,0.1383,0.625,"Image processing device, image processing method, and image processing system"
11244458,19191090,SEED,1,0.1373,0.7143,"Image processing apparatus, image processing method, and program"
11586601,65007728,ANTISEED-manual,0,0.1373,0.6,Apparatus and method for representation of a sparse matrix in a neural network
12469114,69038880,SEED,1,0.1368,0.7273,"Method, device, system, electronic device, and storage medium for image processi"
11794723,62201564,ANTISEED-manual,0,0.1364,0.625,Apparatus and method for controlling driving of vehicle
11107220,70786128,SEED,1,0.1354,0.6,Image processing system and image processing method
9679370,70299689,SEED,1,0.1354,0.6667,Image processing device and image processing method
9202285,19191090,SEED,1,0.1346,0.7143,"Image processing apparatus, method, and program"
12079974,69199756,SEED,1,0.134,0.625,"Image processing method and apparatus, and device"
11501431,62603608,SEED,1,0.1333,0.6667,Image processing method and apparatus and neural network model training method
12422935,63583486,ANTISEED-manual,0,0.1333,0.7,"Gesture information processing method and apparatus, electronic device, and stor"
12475529,64073079,SEED,1,0.1325,0.6154,"Video processing method and device, electronic apparatus, and readable storage m"
11030723,19191090,SEED,1,0.1321,0.7143,"Image processing apparatus, image processing method, and program"
11377096,61904452,SEED,1,0.129,0.6667,Automatic parking method and device
12024167,55851746,ANTISEED-manual,0,0.1282,0.6667,Driver assistance system and driver assistance method
11991488,19191090,SEED,1,0.1261,0.8571,Apparatus and method for image signal processing
12134191,18926121,ANTISEED-AF,0,0.125,0.6667,Robot system
12182976,64073079,SEED,1,0.125,0.75,"Image processing method, smart device, and computer readable storage medium"
12198296,29272117,SEED,1,0.1212,0.9,"Image processing method, apparatus, device, and computer-readable storage medium"
11379955,64073079,SEED,1,0.1209,0.6923,"Electronic device, image processing method thereof, and computer-readable record"
12026872,56924055,ANTISEED-manual,0,0.117,0.7143,"Diagnosis assisting system, diagnosis assisting method and diagnosis assisting p"
10817712,71520991,ANTISEED-manual,0,0.1154,0.6,Gesture recognition method and gesture recognition system
11928782,29272117,SEED,1,0.1125,0.6154,"Method for positioning vertebra in CT image, apparatus, device, and computer rea"
11669960,65025670,ANTISEED-manual,0,0.1111,0.8,"Learning system, method, and program"
11059517,56890262,ANTISEED-manual,0,0.1111,0.625,"Driving assistance method, driving assistance system and vehicle"
11989901,56978589,SEED,1,0.1111,0.625,Information processing device and information processing method
11328395,64073079,SEED,1,0.1111,1.0,"Image processing method, image processing device, electronic equipment and compu"
11972545,27062247,ANTISEED-manual,0,0.1081,0.6,Apparatus and method of guided neural network model for image processing
12441311,56923544,ANTISEED-manual,0,0.1081,1.0,Vehicle control device
11645735,29272117,SEED,1,0.1067,0.8182,"Method and apparatus for processing image, device and computer readable storage "
12343873,66097262,ANTISEED-manual,0,0.1039,0.625,"Control device, control system, robot system, and control method"
12354620,56978589,SEED,1,0.1029,0.6667,"Signal processing device, signal processing method, signal processing program, l"
11507807,56978589,SEED,1,0.1,0.6,"Audio signal processing device, audio signal processing method, and control prog"
11017557,59900074,ANTISEED-manual,0,0.0986,0.6667,Detection method and device thereof
12340575,65514742,ANTISEED-manual,0,0.0964,0.6667,"Vehicle detecting system, vehicle detecting method, and program storage medium"
11468278,56978589,SEED,1,0.093,0.6667,"Information processing device, information processing method, and program thereo"
12335629,66097262,ANTISEED-manual,0,0.0909,0.6,"Imaging exposure control method and apparatus, device and storage medium"
12431158,56978589,SEED,1,0.0909,0.6,"Speech signal processing device, speech signal processing method, speech signal "
11724397,38488925,ANTISEED-manual,0,0.0864,0.75,Robot and method for controlling the same
11461893,38488925,ANTISEED-manual,0,0.0854,0.6,"Medical imaging apparatus and method of controlling the same, and server and met"
11697413,63787739,ANTISEED-manual,0,0.0843,1.0,Vehicle control device
10736609,38488925,ANTISEED-manual,0,0.0833,0.6667,Ultrasound imaging apparatus and method of controlling the same
11113836,68292031,ANTISEED-manual,0,0.0769,0.6154,"Object detection method, device, apparatus and computer-readable storage medium"
12395736,71406415,SEED,1,0.0,0.7273,"Image processing apparatus, control method therefor, and storage medium"
12387300,71406415,SEED,1,0.0,0.6154,"Image processing method and apparatus, computer device, storage medium, and prog"
11438501,71406415,SEED,1,0.0,0.7273,"Image processing apparatus, and control method, and storage medium thereof"
11521312,71406415,SEED,1,0.0,0.7,"Image processing apparatus, image processing method, and storage medium"
11544926,71406415,SEED,1,0.0,0.7,"Image processing apparatus, method of processing image, and storage medium"
11526962,71406415,SEED,1,0.0,0.7,"Image processing apparatus, image processing method, and storage medium"
11823422,71406415,SEED,1,0.0,0.6667,"Image processing apparatus, control method of the same, and storage medium"
11328812,71406415,SEED,1,0.0,0.6364,"Medical image processing apparatus, medical image processing method, and storage"
10929978,71406415,SEED,1,0.0,0.6364,"Image processing apparatus, training apparatus, image processing method, trainin"
10748282,71406415,SEED,1,0.0,0.6364,"Image processing system, apparatus, method and storage medium"
10354369,71406415,SEED,1,0.0,0.6364,"Image processing method, image processing apparatus, image pickup apparatus, and"
11554483,62904572,SEED,1,0.0,1.0,Robotic grasping prediction using neural networks and geometry aware object repr
10864631,62904572,SEED,1,0.0,1.0,Robotic grasping prediction using neural networks and geometry aware object repr
11080832,71406415,SEED,1,0.0,0.6364,"Image processing method, image processing apparatus, imaging apparatus, and stor"
11003961,71406415,SEED,1,0.0,0.6364,"Image processing system, image processing method, and program storage medium"
11010897,65728210,SEED,1,0.0,0.7143,Identifying image artifacts by means of machine learning
11715203,71406415,SEED,1,0.0,0.6364,"Image processing method and apparatus, server, and storage medium"
11914677,71406415,SEED,1,0.0,0.6364,"Image processing method and apparatus, terminal, and storage medium"
11983850,71406415,SEED,1,0.0,0.6364,"Image processing method and apparatus, device, and storage medium"
11842470,71406415,SEED,1,0.0,0.7,"Image processing apparatus, image processing method, and storage medium"
11887288,71406415,SEED,1,0.0,0.7,"Image processing apparatus, image processing method, and storage medium"
11610289,71406415,SEED,1,0.0,0.6364,"Image processing method and apparatus, storage medium, and terminal"
10726304,65441336,ANTISEED-manual,0,0.0,1.0,Refining synthetic data with a generative adversarial network using auxiliary in
11935243,62975724,SEED,1,0.0,1.0,Generative adversarial networks for image segmentation
11753026,56150384,ANTISEED-manual,0,0.0,1.0,Vehicle control device
11565637,56150384,ANTISEED-manual,0,0.0,0.6,Vehicle control device and vehicle control system
11801830,63587606,ANTISEED-manual,0,0.0,1.0,Control device and method for vehicle
10974716,63587606,ANTISEED-manual,0,0.0,0.6,Method and device for adjusting a controller of a transportation vehicle and con
10740927,63587606,ANTISEED-manual,0,0.0,0.7143,Method and device for vehicle identification
11415217,63587606,ANTISEED-manual,0,0.0,0.7143,"Device for vehicle, system and method"
11847834,63587606,ANTISEED-manual,0,0.0,0.625,Device and method for recognizing obstacle of vehicle
12230037,63587606,ANTISEED-manual,0,0.0,0.625,Device and method for recognizing obstacles for a vehicle
